rank,current money,money earned by selling shares,money earned by payoff,money lost by buying shares
1,102.03044,0.86938477,1.4676986,0.30664062
2,100.38737,0.106933594,0.29996252,0.01953125
3,100.0,0.0,0.0,0.0
4,100.0,0.0,0.0,0.0
5,100.0,0.0,0.0,0.0
6,100.0,0.0,0.0,0.0
7,100.0,0.0,0.0,0.0
8,100.0,0.0,0.0,0.0
9,100.0,0.0,0.0,0.0
10,100.0,0.0,0.0,0.0
11,100.0,0.0,0.0,0.0
12,100.0,0.0,0.0,0.0
13,100.0,0.0,0.0,0.0
14,100.0,0.0,0.0,0.0
15,100.0,0.0,0.0,0.0
16,100.0,0.0,0.0,0.0
17,100.0,0.0,0.0,0.0
18,100.0,0.0,0.0,0.0
19,100.0,0.0,0.0,0.0
20,100.0,0.0,0.0,0.0
21,100.0,0.0,0.0,0.0
22,100.0,0.0,0.0,0.0
23,100.0,0.0,0.0,0.0
24,100.0,0.0,0.0,0.0
25,100.0,0.0,0.0,0.0
26,100.0,0.0,0.0,0.0
27,100.0,0.0,0.0,0.0
28,100.0,0.0,0.0,0.0
29,100.0,0.0,0.0,0.0
30,100.0,0.0,0.0,0.0
31,100.0,0.0,0.0,0.0
32,100.0,0.0,0.0,0.0
33,100.0,0.0,0.0,0.0
34,100.0,0.0,0.0,0.0
35,100.0,0.0,0.0,0.0
36,100.0,0.0,0.0,0.0
37,100.0,0.0,0.0,0.0
38,100.0,0.0,0.0,0.0
39,100.0,0.0,0.0,0.0
40,100.0,0.0,0.0,0.0
41,100.0,0.0,0.0,0.0
42,100.0,0.0,0.0,0.0
43,100.0,0.0,0.0,0.0
44,100.0,0.0,0.0,0.0
45,100.0,0.0,0.0,0.0
46,100.0,0.0,0.0,0.0
47,100.0,0.0,0.0,0.0
48,100.0,0.0,0.0,0.0
49,100.0,0.0,0.0,0.0
50,100.0,0.0,0.0,0.0
51,100.0,0.0,0.0,0.0
52,100.0,0.0,0.0,0.0
53,100.0,0.0,0.0,0.0
54,100.0,0.0,0.0,0.0
55,100.0,0.0,0.0,0.0
56,100.0,0.0,0.0,0.0
57,100.0,0.0,0.0,0.0
58,100.0,0.0,0.0,0.0
59,100.0,0.0,0.0,0.0
60,100.0,0.0,0.0,0.0
61,100.0,0.0,0.0,0.0
62,100.0,0.0,0.0,0.0
63,100.0,0.0,0.0,0.0
64,100.0,0.0,0.0,0.0
65,100.0,0.0,0.0,0.0
66,100.0,0.0,0.0,0.0
67,100.0,0.0,0.0,0.0
68,100.0,0.0,0.0,0.0
69,100.0,0.0,0.0,0.0
70,100.0,0.0,0.0,0.0
71,100.0,0.0,0.0,0.0
72,100.0,0.0,0.0,0.0
73,100.0,0.0,0.0,0.0
74,100.0,0.0,0.0,0.0
75,100.0,0.0,0.0,0.0
76,100.0,0.0,0.0,0.0
77,100.0,0.0,0.0,0.0
78,100.0,0.0,0.0,0.0
79,100.0,0.0,0.0,0.0
80,100.0,0.0,0.0,0.0
81,100.0,0.0,0.0,0.0
82,100.0,0.0,0.0,0.0
83,100.0,0.0,0.0,0.0
84,100.0,0.0,0.0,0.0
85,100.0,0.0,0.0,0.0
86,100.0,0.0,0.0,0.0
87,100.0,0.0,0.0,0.0
88,100.0,0.0,0.0,0.0
89,100.0,0.0,0.0,0.0
90,100.0,0.0,0.0,0.0
91,100.0,0.0,0.0,0.0
92,100.0,0.0,0.0,0.0
93,100.0,0.0,0.0,0.0
94,100.0,0.0,0.0,0.0
95,100.0,0.0,0.0,0.0
96,100.0,0.0,0.0,0.0
97,100.0,0.0,0.0,0.0
98,100.0,0.0,0.0,0.0
99,100.0,0.0,0.0,0.0
100,100.0,0.0,0.0,0.0
101,100.0,0.0,0.0,0.0
102,100.0,0.0,0.0,0.0
103,100.0,0.0,0.0,0.0
104,100.0,0.0,0.0,0.0
105,100.0,0.0,0.0,0.0
106,100.0,0.0,0.0,0.0
107,100.0,0.0,0.0,0.0
108,100.0,0.0,0.0,0.0
109,100.0,0.0,0.0,0.0
110,100.0,0.0,0.0,0.0
111,100.0,0.0,0.0,0.0
112,100.0,0.0,0.0,0.0
113,100.0,0.0,0.0,0.0
114,100.0,0.0,0.0,0.0
115,100.0,0.0,0.0,0.0
116,100.0,0.0,0.0,0.0
117,100.0,0.0,0.0,0.0
118,100.0,0.0,0.0,0.0
119,100.0,0.0,0.0,0.0
120,100.0,0.0,0.0,0.0
121,100.0,0.0,0.0,0.0
122,100.0,0.0,0.0,0.0
123,100.0,0.0,0.0,0.0
124,100.0,0.0,0.0,0.0
125,100.0,0.0,0.0,0.0
126,100.0,0.0,0.0,0.0
127,100.0,0.0,0.0,0.0
128,100.0,0.0,0.0,0.0
129,100.0,0.0,0.0,0.0
130,100.0,0.0,0.0,0.0
131,100.0,0.0,0.0,0.0
132,100.0,0.0,0.0,0.0
133,100.0,0.0,0.0,0.0
134,100.0,0.0,0.0,0.0
135,100.0,0.0,0.0,0.0
136,100.0,0.0,0.0,0.0
137,100.0,0.0,0.0,0.0
138,100.0,0.0,0.0,0.0
139,100.0,0.0,0.0,0.0
140,100.0,0.0,0.0,0.0
141,100.0,0.0,0.0,0.0
142,100.0,0.0,0.0,0.0
143,100.0,0.0,0.0,0.0
144,100.0,0.0,0.0,0.0
145,100.0,0.0,0.0,0.0
146,100.0,0.0,0.0,0.0
147,100.0,0.0,0.0,0.0
148,100.0,0.0,0.0,0.0
149,100.0,0.0,0.0,0.0
150,100.0,0.0,0.0,0.0
151,100.0,0.0,0.0,0.0
152,100.0,0.0,0.0,0.0
153,100.0,0.0,0.0,0.0
154,100.0,0.0,0.0,0.0
155,100.0,0.0,0.0,0.0
156,100.0,0.0,0.0,0.0
157,100.0,0.0,0.0,0.0
158,100.0,0.0,0.0,0.0
159,100.0,0.0,0.0,0.0
160,100.0,0.0,0.0,0.0
161,100.0,0.0,0.0,0.0
162,100.0,0.0,0.0,0.0
163,100.0,0.0,0.0,0.0
164,100.0,0.0,0.0,0.0
165,100.0,0.0,0.0,0.0
166,100.0,0.0,0.0,0.0
167,100.0,0.0,0.0,0.0
168,100.0,0.0,0.0,0.0
169,100.0,0.0,0.0,0.0
170,100.0,0.0,0.0,0.0
171,100.0,0.0,0.0,0.0
172,100.0,0.0,0.0,0.0
173,100.0,0.0,0.0,0.0
174,100.0,0.0,0.0,0.0
175,100.0,0.0,0.0,0.0
176,100.0,0.0,0.0,0.0
177,100.0,0.0,0.0,0.0
178,100.0,0.0,0.0,0.0
179,100.0,0.0,0.0,0.0
180,100.0,0.0,0.0,0.0
181,100.0,0.0,0.0,0.0
182,100.0,0.0,0.0,0.0
183,100.0,0.0,0.0,0.0
184,100.0,0.0,0.0,0.0
185,100.0,0.0,0.0,0.0
186,100.0,0.0,0.0,0.0
187,100.0,0.0,0.0,0.0
188,100.0,0.0,0.0,0.0
189,100.0,0.0,0.0,0.0
190,100.0,0.0,0.0,0.0
191,100.0,0.0,0.0,0.0
192,100.0,0.0,0.0,0.0
193,100.0,0.0,0.0,0.0
194,100.0,0.0,0.0,0.0
195,100.0,0.0,0.0,0.0
196,100.0,0.0,0.0,0.0
197,100.0,0.0,0.0,0.0
198,100.0,0.0,0.0,0.0
199,100.0,0.0,0.0,0.0
200,100.0,0.0,0.0,0.0
201,100.0,0.0,0.0,0.0
202,100.0,0.0,0.0,0.0
203,100.0,0.0,0.0,0.0
204,100.0,0.0,0.0,0.0
205,100.0,0.0,0.0,0.0
206,100.0,0.0,0.0,0.0
207,100.0,0.0,0.0,0.0
208,100.0,0.0,0.0,0.0
209,100.0,0.0,0.0,0.0
210,100.0,0.0,0.0,0.0
211,100.0,0.0,0.0,0.0
212,100.0,0.0,0.0,0.0
213,100.0,0.0,0.0,0.0
214,100.0,0.0,0.0,0.0
215,100.0,0.0,0.0,0.0
216,100.0,0.0,0.0,0.0
217,100.0,0.0,0.0,0.0
218,100.0,0.0,0.0,0.0
219,100.0,0.0,0.0,0.0
220,100.0,0.0,0.0,0.0
221,100.0,0.0,0.0,0.0
222,100.0,0.0,0.0,0.0
223,100.0,0.0,0.0,0.0
224,100.0,0.0,0.0,0.0
225,100.0,0.0,0.0,0.0
226,100.0,0.0,0.0,0.0
227,100.0,0.0,0.0,0.0
228,100.0,0.0,0.0,0.0
229,100.0,0.0,0.0,0.0
230,100.0,0.0,0.0,0.0
231,100.0,0.0,0.0,0.0
232,100.0,0.0,0.0,0.0
233,100.0,0.0,0.0,0.0
234,100.0,0.0,0.0,0.0
235,100.0,0.0,0.0,0.0
236,100.0,0.0,0.0,0.0
237,100.0,0.0,0.0,0.0
238,100.0,0.0,0.0,0.0
239,100.0,0.0,0.0,0.0
240,100.0,0.0,0.0,0.0
241,100.0,0.0,0.0,0.0
242,100.0,0.0,0.0,0.0
243,100.0,0.0,0.0,0.0
244,100.0,0.0,0.0,0.0
245,100.0,0.0,0.0,0.0
246,100.0,0.0,0.0,0.0
247,100.0,0.0,0.0,0.0
248,100.0,0.0,0.0,0.0
249,100.0,0.0,0.0,0.0
250,100.0,0.0,0.0,0.0
